experiment_id,base_feature,degree,min,max,mean,std,p95,p99,abs_max,amp_ratio_vs_x
B_n3,price_velocity_x_acceleration,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B_n3,price_velocity_x_acceleration,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,price_velocity_x_acceleration,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
B_n3,relative_volume,2,0.045768285960797905,1028896.535035373,1113.4235434421666,33811.5820413415,1.803805354798494,3.4868904900757465,1028896.535035373,1014.3453726593191
B_n3,relative_volume,3,0.009791449139465405,1043656439.2583375,1128278.68373864,34296658.5146684,2.4226174415940633,6.511277376463894,1043656439.2583375,1028896.535035373
B_n3,relative_volume_x_price_velocity,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B_n3,relative_volume_x_price_velocity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,relative_volume_x_price_velocity,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
B_n3,spread,2,0.00040000000000040925,0.0009000000000000682,0.0006156756756759414,0.00023085669523013392,0.0009000000000000682,0.0009000000000000682,0.0009000000000000682,0.030000000000001137
B_n3,spread,3,8.000000000012278e-06,2.700000000000307e-05,1.607567567568431e-05,8.773213390316924e-06,2.700000000000307e-05,2.700000000000307e-05,2.700000000000307e-05,0.0009000000000000682
B_n3,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
B_n3,spread_change,2,0.0,9.99999999998181e-05,5.94594594593513e-07,7.419694243921645e-06,0.0,0.0,9.99999999998181e-05,0.009999999999990905
B_n3,spread_change,3,-9.999999999972714e-07,9.999999999972714e-07,1.0810810810781313e-09,7.374293493518986e-08,0.0,0.0,9.999999999972714e-07,9.999999999981809e-05
B_n3,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
B_n3,volume_density,2,1021679.1571806844,1.3985019526014343e+23,3.5387574652737543e+22,4.825086607106187e+22,1.2387893065292373e+23,1.3603970514795832e+23,1.3985019526014343e+23,373965500093.44904
B_n3,volume_density,3,1032694348.7825882,5.229914820862603e+34,1.1177311889536768e+34,1.599595634925773e+34,4.360097527281968e+34,5.017631436604586e+34,5.229914820862603e+34,1.3985019526014342e+23
B_n3,volume_density_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B_n3,volume_density_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,volume_density_x_price_displacement,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
B_n3,volume_log,2,0.03758454748186888,47.92770887969495,0.5439724889745838,1.5700872765050085,0.7249788046600912,1.1095965356972612,47.92770887969495,6.922984102227518
B_n3,volume_log,3,0.007286416435713155,331.80276663031674,0.7197891754615883,10.896113317913615,0.6172883991255951,1.1688290320902432,331.80276663031674,47.92770887969495
B_n3,volume_log_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B_n3,volume_log_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,volume_log_x_price_displacement,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
B_n3,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
B_n3,volume_movement_abs,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
B_n3,volume_movement_abs,3,0.0,0.002843251159807029,3.7986283356781946e-06,9.473341494372588e-05,2.4071782614331194e-09,6.005233162758941e-09,0.002843251159807029,0.02006982027097079
B_n3,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
B_n3,volume_movement_signed,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
B_n3,volume_movement_signed,3,-0.002843251159807029,1.243252500935419e-05,-3.770891505535929e-06,9.473452307045325e-05,2.128330961935244e-09,3.926071689938957e-09,0.002843251159807029,0.02006982027097079
C_n1,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
C_n1,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
C_n1,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
C_n1,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
C_n1,price_velocity,1,-140421.04222317602,444.41378614505123,-514.9811348697498,7101.759931016362,0.001955619453824766,0.0025660425712971118,140421.04222317602,1.0
C_n1,price_velocity_x_acceleration,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n1,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
C_n1,relative_volume_x_price_velocity,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n1,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
C_n1,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
C_n1,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
C_n1,volume_density_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n1,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
C_n1,volume_log_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n1,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
C_n1,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
C_n2,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
C_n2,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
C_n2,directional_volume,2,0.0,3.9654501313566355,0.49215874964518386,0.1885366680620192,0.7233120789356678,1.0914614807159269,3.9654501313566355,1.9913438003912423
C_n2,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
C_n2,price_acceleration,2,0.0,1.9718069505495e+22,5.070020074644661e+19,8.085393815872864e+20,2.39390136214322e-06,8524596610.28216,1.9718069505495e+22,140421043670.4378
C_n2,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
C_n2,price_displacement,2,0.0,0.019718069099042976,5.207123126631046e-05,0.0008085194485357454,3.5930191909749185e-06,6.918138360845341e-06,0.019718069099042976,0.140421042223176
C_n2,price_velocity,1,-140421.04222317602,444.41378614505123,-514.9811348697498,7101.759931016362,0.001955619453824766,0.0025660425712971118,140421.04222317602,1.0
C_n2,price_velocity,2,0.0,19718069099.04298,50700199.68706124,808539363.8152395,4.06101658659213e-06,0.00024117124500895582,19718069099.04298,140421.04222317602
C_n2,price_velocity_x_acceleration,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n2,price_velocity_x_acceleration,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n2,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
C_n2,relative_volume,2,0.045768285960797905,1028896.535035373,1113.4235434421666,33811.5820413415,1.803805354798494,3.4868904900757465,1028896.535035373,1014.3453726593191
C_n2,relative_volume_x_price_velocity,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n2,relative_volume_x_price_velocity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n2,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
C_n2,spread,2,0.00040000000000040925,0.0009000000000000682,0.0006156756756759414,0.00023085669523013392,0.0009000000000000682,0.0009000000000000682,0.0009000000000000682,0.030000000000001137
C_n2,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
C_n2,spread_change,2,0.0,9.99999999998181e-05,5.94594594593513e-07,7.419694243921645e-06,0.0,0.0,9.99999999998181e-05,0.009999999999990905
C_n2,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
C_n2,volume_density,2,1021679.1571806844,1.3985019526014343e+23,3.5387574652737543e+22,4.825086607106187e+22,1.2387893065292373e+23,1.3603970514795832e+23,1.3985019526014343e+23,373965500093.44904
C_n2,volume_density_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n2,volume_density_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n2,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
C_n2,volume_log,2,0.03758454748186888,47.92770887969495,0.5439724889745838,1.5700872765050085,0.7249788046600912,1.1095965356972612,47.92770887969495,6.922984102227518
C_n2,volume_log_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n2,volume_log_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n2,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
C_n2,volume_movement_abs,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
C_n2,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
C_n2,volume_movement_signed,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
C_n3,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
C_n3,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
C_n3,directional_volume,2,0.0,3.9654501313566355,0.49215874964518386,0.1885366680620192,0.7233120789356678,1.0914614807159269,3.9654501313566355,1.9913438003912423
C_n3,directional_volume,3,-7.896574534837673,2.2412922418044103,0.18919194172633483,0.43364356623418226,0.5387059121669922,0.9562977360726244,7.896574534837673,3.9654501313566355
C_n3,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
C_n3,price_acceleration,2,0.0,1.9718069505495e+22,5.070020074644661e+19,8.085393815872864e+20,2.39390136214322e-06,8524596610.28216,1.9718069505495e+22,140421043670.4378
C_n3,price_acceleration,3,-2.7688318991278413e+33,8.777285785901804e+25,-5.595128592911152e+30,1.011938799101302e+32,1.2100575097545818e-09,4.174822465438245e-06,2.7688318991278413e+33,1.9718069505495e+22
C_n3,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
C_n3,price_displacement,2,0.0,0.019718069099042976,5.207123126631046e-05,0.0008085194485357454,3.5930191909749185e-06,6.918138360845341e-06,0.019718069099042976,0.140421042223176
C_n3,price_displacement,3,-0.0027688318135162156,5.547034330224186e-06,-5.5879677454224135e-06,0.00010119443672900223,6.284476643441895e-09,1.2825137812269532e-08,0.0027688318135162156,0.019718069099042976
C_n3,price_velocity,1,-140421.04222317602,444.41378614505123,-514.9811348697498,7101.759931016362,0.001955619453824766,0.0025660425712971118,140421.04222317602,1.0
C_n3,price_velocity,2,0.0,19718069099.04298,50700199.68706124,808539363.8152395,4.06101658659213e-06,0.00024117124500895582,19718069099.04298,140421.04222317602
C_n3,price_velocity,3,-2768831813516216.5,87773328.57099365,-5595128407939.684,101193876659417.0,7.479256448322192e-09,1.689719625185385e-08,2768831813516216.5,19718069099.04298
C_n3,price_velocity_x_acceleration,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n3,price_velocity_x_acceleration,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,price_velocity_x_acceleration,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
C_n3,relative_volume,2,0.045768285960797905,1028896.535035373,1113.4235434421666,33811.5820413415,1.803805354798494,3.4868904900757465,1028896.535035373,1014.3453726593191
C_n3,relative_volume,3,0.009791449139465405,1043656439.2583375,1128278.68373864,34296658.5146684,2.4226174415940633,6.511277376463894,1043656439.2583375,1028896.535035373
C_n3,relative_volume_x_price_velocity,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n3,relative_volume_x_price_velocity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,relative_volume_x_price_velocity,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
C_n3,spread,2,0.00040000000000040925,0.0009000000000000682,0.0006156756756759414,0.00023085669523013392,0.0009000000000000682,0.0009000000000000682,0.0009000000000000682,0.030000000000001137
C_n3,spread,3,8.000000000012278e-06,2.700000000000307e-05,1.607567567568431e-05,8.773213390316924e-06,2.700000000000307e-05,2.700000000000307e-05,2.700000000000307e-05,0.0009000000000000682
C_n3,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
C_n3,spread_change,2,0.0,9.99999999998181e-05,5.94594594593513e-07,7.419694243921645e-06,0.0,0.0,9.99999999998181e-05,0.009999999999990905
C_n3,spread_change,3,-9.999999999972714e-07,9.999999999972714e-07,1.0810810810781313e-09,7.374293493518986e-08,0.0,0.0,9.999999999972714e-07,9.999999999981809e-05
C_n3,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
C_n3,volume_density,2,1021679.1571806844,1.3985019526014343e+23,3.5387574652737543e+22,4.825086607106187e+22,1.2387893065292373e+23,1.3603970514795832e+23,1.3985019526014343e+23,373965500093.44904
C_n3,volume_density,3,1032694348.7825882,5.229914820862603e+34,1.1177311889536768e+34,1.599595634925773e+34,4.360097527281968e+34,5.017631436604586e+34,5.229914820862603e+34,1.3985019526014342e+23
C_n3,volume_density_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n3,volume_density_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,volume_density_x_price_displacement,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
C_n3,volume_log,2,0.03758454748186888,47.92770887969495,0.5439724889745838,1.5700872765050085,0.7249788046600912,1.1095965356972612,47.92770887969495,6.922984102227518
C_n3,volume_log,3,0.007286416435713155,331.80276663031674,0.7197891754615883,10.896113317913615,0.6172883991255951,1.1688290320902432,331.80276663031674,47.92770887969495
C_n3,volume_log_x_price_displacement,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C_n3,volume_log_x_price_displacement,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,volume_log_x_price_displacement,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
C_n3,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
C_n3,volume_movement_abs,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
C_n3,volume_movement_abs,3,0.0,0.002843251159807029,3.7986283356781946e-06,9.473341494372588e-05,2.4071782614331194e-09,6.005233162758941e-09,0.002843251159807029,0.02006982027097079
C_n3,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
C_n3,volume_movement_signed,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
C_n3,volume_movement_signed,3,-0.002843251159807029,1.243252500935419e-05,-3.770891505535929e-06,9.473452307045325e-05,2.128330961935244e-09,3.926071689938957e-09,0.002843251159807029,0.02006982027097079
D_n1,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
D_n1,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
D_n1,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
D_n1,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
D_n1,price_velocity,1,-140421.04222317602,444.41378614505123,-514.9811348697498,7101.759931016362,0.001955619453824766,0.0025660425712971118,140421.04222317602,1.0
D_n1,price_velocity_x_acceleration,1,-0.6478263774469027,1.971806930226899e+16,50700200216736.734,808539372701264.0,2.176116107815415e-06,139.6991730032563,1.971806930226899e+16,1.0
D_n1,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
D_n1,relative_volume_x_price_velocity,1,-244687.5835698596,871.5127052868045,-604.9904176228786,9556.580848301417,0.0019419191542903059,0.002542753156159957,244687.5835698596,1.0
D_n1,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
D_n1,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
D_n1,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
D_n1,volume_density_x_price_displacement,1,-46222874816.639786,931578576.7396669,-53207017.774168946,2078863674.2980087,550543751.1904829,823931741.1397495,46222874816.639786,1.0
D_n1,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
D_n1,volume_log_x_price_displacement,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
D_n1,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
D_n1,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
D_n2,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
D_n2,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
D_n2,directional_volume,2,0.0,3.9654501313566355,0.49215874964518386,0.1885366680620192,0.7233120789356678,1.0914614807159269,3.9654501313566355,1.9913438003912423
D_n2,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
D_n2,price_acceleration,2,0.0,1.9718069505495e+22,5.070020074644661e+19,8.085393815872864e+20,2.39390136214322e-06,8524596610.28216,1.9718069505495e+22,140421043670.4378
D_n2,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
D_n2,price_displacement,2,0.0,0.019718069099042976,5.207123126631046e-05,0.0008085194485357454,3.5930191909749185e-06,6.918138360845341e-06,0.019718069099042976,0.140421042223176
D_n2,price_velocity,1,-140421.04222317602,444.41378614505123,-514.9811348697498,7101.759931016362,0.001955619453824766,0.0025660425712971118,140421.04222317602,1.0
D_n2,price_velocity,2,0.0,19718069099.04298,50700199.68706124,808539363.8152395,4.06101658659213e-06,0.00024117124500895582,19718069099.04298,140421.04222317602
D_n2,price_velocity_x_acceleration,1,-0.6478263774469027,1.971806930226899e+16,50700200216736.734,808539372701264.0,2.176116107815415e-06,139.6991730032563,1.971806930226899e+16,1.0
D_n2,price_velocity_x_acceleration,2,0.0,3.888022570090828e+32,6.563064275101706e+29,1.3408626025331499e+31,5.039489052604576e-12,19576.11970749055,3.888022570090828e+32,1.971806930226899e+16
D_n2,relative_volume,1,0.21393523777255094,1014.3453726593191,2.1084430668887992,33.30132146440821,1.3430578674539562,1.867309186601977,1014.3453726593191,1.0
D_n2,relative_volume,2,0.045768285960797905,1028896.535035373,1113.4235434421666,33811.5820413415,1.803805354798494,3.4868904900757465,1028896.535035373,1014.3453726593191
D_n2,relative_volume_x_price_velocity,1,-244687.5835698596,871.5127052868045,-604.9904176228786,9556.580848301417,0.0019419191542903059,0.002542753156159957,244687.5835698596,1.0
D_n2,relative_volume_x_price_velocity,2,0.0,59872013553.25702,91694250.91553693,2035460378.7513669,4.362983087446877e-06,0.0017414464081003326,59872013553.25702,244687.5835698596
D_n2,spread,1,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.004622806865558023,0.030000000000001137,0.030000000000001137,0.030000000000001137,1.0
D_n2,spread,2,0.00040000000000040925,0.0009000000000000682,0.0006156756756759414,0.00023085669523013392,0.0009000000000000682,0.0009000000000000682,0.0009000000000000682,0.030000000000001137
D_n2,spread_change,1,-0.009999999999990905,0.009999999999990905,1.0810810810800978e-05,0.0007710238134864099,0.0,0.0,0.009999999999990905,1.0
D_n2,spread_change,2,0.0,9.99999999998181e-05,5.94594594593513e-07,7.419694243921645e-06,0.0,0.0,9.99999999998181e-05,0.009999999999990905
D_n2,volume_density,1,1010.781458664871,373965500093.44904,113892808778.14558,149719747399.47403,351964379668.28284,368835540746.8293,373965500093.44904,1.0
D_n2,volume_density,2,1021679.1571806844,1.3985019526014343e+23,3.5387574652737543e+22,4.825086607106187e+22,1.2387893065292373e+23,1.3603970514795832e+23,1.3985019526014343e+23,373965500093.44904
D_n2,volume_density_x_price_displacement,1,-46222874816.639786,931578576.7396669,-53207017.774168946,2078863674.2980087,550543751.1904829,823931741.1397495,46222874816.639786,1.0
D_n2,volume_density_x_price_displacement,2,0.0,2.1365541563147525e+21,4.324505163056239e+18,7.781875640673837e+19,3.722190587075724e+17,8.188611835167564e+17,2.1365541563147525e+21,46222874816.639786
D_n2,volume_log,1,0.19386734506323874,6.922984102227518,0.699193965694051,0.23473450387961714,0.8514567734619067,1.0533711670030603,6.922984102227518,1.0
D_n2,volume_log,2,0.03758454748186888,47.92770887969495,0.5439724889745838,1.5700872765050085,0.7249788046600912,1.1095965356972612,47.92770887969495,6.922984102227518
D_n2,volume_log_x_price_displacement,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
D_n2,volume_log_x_price_displacement,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
D_n2,volume_movement_abs,1,0.0,0.14166799310702044,0.0009692697226784679,0.0057886186123371946,0.0013401869762758524,0.0018169308122545798,0.14166799310702044,1.0
D_n2,volume_movement_abs,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
D_n2,volume_movement_signed,1,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.005868990436232307,0.00128631196984567,0.0015775606327991614,0.14166799310702044,1.0
D_n2,volume_movement_signed,2,0.0,0.02006982027097079,3.444758923439778e-05,0.0006943707754077789,1.7961178004884748e-06,3.3025531633260903e-06,0.02006982027097079,0.14166799310702044
D_n3,bias,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
D_n3,directional_volume,1,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.5854224523083783,0.8136630661969578,0.9852141824271358,1.9913438003912423,1.0
D_n3,directional_volume,2,0.0,3.9654501313566355,0.49215874964518386,0.1885366680620192,0.7233120789356678,1.0914614807159269,3.9654501313566355,1.9913438003912423
D_n3,directional_volume,3,-7.896574534837673,2.2412922418044103,0.18919194172633483,0.43364356623418226,0.5387059121669922,0.9562977360726244,7.896574534837673,3.9654501313566355
D_n3,price_acceleration,1,-140421043670.4378,444412991.7075738,-514981328.26456964,7101759991.578529,0.0010656190174118264,0.015589312693097091,140421043670.4378,1.0
D_n3,price_acceleration,2,0.0,1.9718069505495e+22,5.070020074644661e+19,8.085393815872864e+20,2.39390136214322e-06,8524596610.28216,1.9718069505495e+22,140421043670.4378
D_n3,price_acceleration,3,-2.7688318991278413e+33,8.777285785901804e+25,-5.595128592911152e+30,1.011938799101302e+32,1.2100575097545818e-09,4.174822465438245e-06,2.7688318991278413e+33,1.9718069505495e+22
D_n3,price_displacement,1,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.007215257804419058,0.0018453866685541381,0.0023407134685065442,0.140421042223176,1.0
D_n3,price_displacement,2,0.0,0.019718069099042976,5.207123126631046e-05,0.0008085194485357454,3.5930191909749185e-06,6.918138360845341e-06,0.019718069099042976,0.140421042223176
