experiment_id,feature,raw_abs_max,weight_mean,weighted_abs_max,weighted_to_raw_absmax_ratio,observation_half_life_mean,feature_half_life_mean,count,non_finite_count
D_n1,signal_density,4.2870472535990585,0.500518021570533,4.2870472535990585,1.0,-34432746951041.566,-34432746951041.566,925,0
D_n1,spread,0.030000000000001137,0.500518021570533,0.030000000000001137,1.0,-34432746951041.566,-34432746951041.566,925,0
D_n1,volume_density,373965500093.44904,0.500518021570533,373453434551.1549,0.9986307144852502,-34432746951041.566,45.0,925,0
D_n1,volume_x_displacement,0.14166799310702044,0.500518021570533,0.07745539707669064,0.5467388601896718,-34432746951041.566,45.0,925,0
D_n1,volume_x_velocity,244687.5835698596,0.500518021570533,121303.10661041529,0.4957468819654374,-34432746951041.566,45.0,925,0
D_n2,ask,116.49473096877539,0.5016216080981737,116.32639792782477,0.9985550158401951,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,ask_size,3125.149267500932,0.5016216080981737,3125.149190519914,0.9999999753672508,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,bid,116.46473096877538,0.5016216080981737,116.29639792782477,0.998554643628587,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,bid_size,2556.94030977349,0.5016216080981737,2556.9402467890204,0.9999999753672508,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,delta_price,0.140421042223176,0.5016216080981737,0.140421042223176,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,directional_coherence_proxy,4.2870472535990585,0.5016216080981737,4.2870472535990585,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,directional_volume,1.9913438003912423,0.5016216080981737,1.99134375133897,0.9999999753672508,1.248635276195329e+30,45.0,925,0
D_n2,effective_mass,257.2228352159435,0.5016216080981737,257.2228352159435,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,log_relative_volume,6.922984102227518,0.5016216080981737,6.922984102227518,1.0,1.248635276195329e+30,45.0,925,0
D_n2,perturbation_magnitude,9.720056428482315e+32,0.5016216080981737,9.720056428482315e+32,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,price,116.47973096877539,0.5016216080981737,116.31139792782477,0.9985548297583574,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,price_acceleration,140421043670.4378,0.5016216080981737,140421043670.4378,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,price_velocity,140421.04222317602,0.5016216080981737,140421.04222317602,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,raw_volume,5682.089577274422,0.5016216080981737,5682.089437308934,0.9999999753672508,1.248635276195329e+30,45.0,925,0
D_n2,reinforcement,9.720056428482315e+32,0.5016216080981737,9.720056428482315e+32,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,relative_volume,1014.3453726593191,0.5016216080981737,1014.3453726593191,1.0,1.248635276195329e+30,45.0,925,0
D_n2,signal_density,4.2870472535990585,0.5016216080981737,4.2870472535990585,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,spread,0.030000000000001137,0.5016216080981737,0.030000000000001137,1.0,1.248635276195329e+30,1.248635276195329e+30,925,0
D_n2,volume_density,373965500093.44904,0.5016216080981737,373965500093.44904,1.0,1.248635276195329e+30,45.0,925,0
D_n2,volume_x_displacement,0.14166799310702044,0.5016216080981737,0.14166799310702044,1.0,1.248635276195329e+30,45.0,925,0
D_n2,volume_x_velocity,244687.5835698596,0.5016216080981737,244687.5835698596,1.0,1.248635276195329e+30,45.0,925,0
D_n3,ask,116.49473096877539,0.5016216216103822,116.32639792782477,0.9985550158401951,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,ask_size,3125.149267500932,0.5016216216103822,3125.149267477983,0.9999999999926565,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,bid,116.46473096877538,0.5016216216103822,116.29639792782477,0.998554643628587,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,bid_size,2556.94030977349,0.5016216216103822,2556.940309754713,0.9999999999926564,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,delta_price,0.140421042223176,0.5016216216103822,0.140421042223176,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,directional_coherence_proxy,4.2870472535990585,0.5016216216103822,4.2870472535990585,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,directional_volume,1.9913438003912423,0.5016216216103822,1.9913438003766188,0.9999999999926565,2.566579808207455e+46,45.0,925,0
D_n3,effective_mass,257.2228352159435,0.5016216216103822,257.2228352159435,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,log_relative_volume,6.922984102227518,0.5016216216103822,6.922984102227518,1.0,2.566579808207455e+46,45.0,925,0
D_n3,perturbation_magnitude,1.916607462145932e+49,0.5016216216103822,1.916607462145932e+49,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,price,116.47973096877539,0.5016216216103822,116.31139792782477,0.9985548297583574,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,price_acceleration,140421043670.4378,0.5016216216103822,140421043670.4378,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,price_velocity,140421.04222317602,0.5016216216103822,140421.04222317602,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,raw_volume,5682.089577274422,0.5016216216103822,5682.089577232696,0.9999999999926567,2.566579808207455e+46,45.0,925,0
D_n3,reinforcement,1.916607462145932e+49,0.5016216216103822,1.916607462145932e+49,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,relative_volume,1014.3453726593191,0.5016216216103822,1014.3453726593191,1.0,2.566579808207455e+46,45.0,925,0
D_n3,signal_density,4.2870472535990585,0.5016216216103822,4.2870472535990585,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,spread,0.030000000000001137,0.5016216216103822,0.030000000000001137,1.0,2.566579808207455e+46,2.566579808207455e+46,925,0
D_n3,volume_density,373965500093.44904,0.5016216216103822,373965500093.44904,1.0,2.566579808207455e+46,45.0,925,0
D_n3,volume_x_displacement,0.14166799310702044,0.5016216216103822,0.14166799310702044,1.0,2.566579808207455e+46,45.0,925,0
D_n3,volume_x_velocity,244687.5835698596,0.5016216216103822,244687.5835698596,1.0,2.566579808207455e+46,45.0,925,0
E_n1,ask,116.49473096877539,0.5005178001277861,116.4947309686774,0.9999999999991589,-34435715526159.387,-34435715526159.387,925,0
E_n1,ask_size,3125.149267500932,0.5005178001277861,3124.8920240947477,0.9999176860417966,-34435715526159.387,-34435715526159.387,925,0
E_n1,bid,116.46473096877538,0.5005178001277861,116.46473096867743,0.9999999999991589,-34435715526159.387,-34435715526159.387,925,0
E_n1,bid_size,2556.94030977349,0.5005178001277861,2556.7298378957025,0.9999176860417965,-34435715526159.387,-34435715526159.387,925,0
E_n1,delta_price,0.140421042223176,0.5005178001277861,0.09233218963617283,0.6575381308552467,-34435715526159.387,-34435715526159.387,925,0
E_n1,directional_coherence_proxy,4.9849386669756495,0.5005178001277861,4.9849386669756495,1.0,-34435715526159.387,-34435715526159.387,925,0
E_n1,directional_volume,1.9913438003912423,0.5005178001277861,1.9911798850008882,0.9999176860417965,-34435715526159.387,45.0,925,0
E_n1,effective_mass,257.2228352159435,0.5005178001277861,257.2228352159435,1.0,-34435715526159.387,-34435715526159.387,925,0
E_n1,log_relative_volume,6.922984102227518,0.5005178001277861,6.922984102227518,1.0,-34435715526159.387,45.0,925,0
E_n1,perturbation_magnitude,4.929552957846542e+16,0.5005178001277861,2.1295304075968132e+16,0.43199260172409043,-34435715526159.387,-34435715526159.387,925,0
E_n1,price,116.47973096877539,0.5005178001277861,116.47973096867742,0.9999999999991589,-34435715526159.387,-34435715526159.387,925,0
E_n1,price_acceleration,140421043670.4378,0.5005178001277861,92332190369.50444,0.6575381293006491,-34435715526159.387,-34435715526159.387,925,0
E_n1,price_velocity,140421.04222317602,0.5005178001277861,92332.18963617283,0.6575381308552467,-34435715526159.387,-34435715526159.387,925,0
E_n1,raw_volume,5682.089577274422,0.5005178001277861,5681.621861990449,0.9999176860417965,-34435715526159.387,45.0,925,0
E_n1,reinforcement,4.929552957846542e+16,0.5005178001277861,2.1295303926481856e+16,0.4319925986916394,-34435715526159.387,-34435715526159.387,925,0
E_n1,relative_volume,1014.3453726593191,0.5005178001277861,1014.3453726593191,1.0,-34435715526159.387,45.0,925,0
E_n1,signal_density,4.9849386669756495,0.5005178001277861,4.9849386669756495,1.0,-34435715526159.387,-34435715526159.387,925,0
E_n1,spread,0.030000000000001137,0.5005178001277861,0.030000000000001137,1.0,-34435715526159.387,-34435715526159.387,925,0
E_n1,volume_density,373965500093.44904,0.5005178001277861,373453434551.1549,0.9986307144852502,-34435715526159.387,45.0,925,0
E_n1,volume_x_displacement,0.14166799310702044,0.5005178001277861,0.07745539707669064,0.5467388601896718,-34435715526159.387,45.0,925,0
E_n1,volume_x_velocity,244687.5835698596,0.5005178001277861,121303.10661041529,0.4957468819654374,-34435715526159.387,45.0,925,0
E_n2,ask,116.49473096877539,0.5016216080980843,116.32639792782477,0.9985550158401951,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,ask_size,3125.149267500932,0.5016216080980843,3125.149190519579,0.9999999753671436,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,bid,116.46473096877538,0.5016216080980843,116.29639792782477,0.998554643628587,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,bid_size,2556.94030977349,0.5016216080980843,2556.940246788746,0.9999999753671436,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,delta_price,0.140421042223176,0.5016216080980843,0.140421042223176,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,directional_coherence_proxy,4.9849386669756495,0.5016216080980843,4.9849386669756495,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,directional_volume,1.9913438003912423,0.5016216080980843,1.9913437513387564,0.9999999753671436,1.2486352750665456e+30,45.0,925,0
E_n2,effective_mass,257.2228352159435,0.5016216080980843,257.2228352159435,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,log_relative_volume,6.922984102227518,0.5016216080980843,6.922984102227518,1.0,1.2486352750665456e+30,45.0,925,0
E_n2,perturbation_magnitude,9.720056428482315e+32,0.5016216080980843,9.720056428482315e+32,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,price,116.47973096877539,0.5016216080980843,116.31139792782477,0.9985548297583574,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,price_acceleration,140421043670.4378,0.5016216080980843,140421043670.4378,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,price_velocity,140421.04222317602,0.5016216080980843,140421.04222317602,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,raw_volume,5682.089577274422,0.5016216080980843,5682.089437308325,0.9999999753671436,1.2486352750665456e+30,45.0,925,0
E_n2,reinforcement,9.720056428482315e+32,0.5016216080980843,9.720056428482315e+32,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,relative_volume,1014.3453726593191,0.5016216080980843,1014.3453726593191,1.0,1.2486352750665456e+30,45.0,925,0
E_n2,signal_density,4.9849386669756495,0.5016216080980843,4.9849386669756495,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,spread,0.030000000000001137,0.5016216080980843,0.030000000000001137,1.0,1.2486352750665456e+30,1.2486352750665456e+30,925,0
E_n2,volume_density,373965500093.44904,0.5016216080980843,373965500093.44904,1.0,1.2486352750665456e+30,45.0,925,0
E_n2,volume_x_displacement,0.14166799310702044,0.5016216080980843,0.14166799310702044,1.0,1.2486352750665456e+30,45.0,925,0
E_n2,volume_x_velocity,244687.5835698596,0.5016216080980843,244687.5835698596,1.0,1.2486352750665456e+30,45.0,925,0
E_n3,ask,116.49473096877539,0.5016216216103822,116.32639792782477,0.9985550158401951,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,ask_size,3125.149267500932,0.5016216216103822,3125.149267477983,0.9999999999926565,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,bid,116.46473096877538,0.5016216216103822,116.29639792782477,0.998554643628587,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,bid_size,2556.94030977349,0.5016216216103822,2556.940309754713,0.9999999999926564,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,delta_price,0.140421042223176,0.5016216216103822,0.140421042223176,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,directional_coherence_proxy,4.9849386669756495,0.5016216216103822,4.9849386669756495,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,directional_volume,1.9913438003912423,0.5016216216103822,1.9913438003766188,0.9999999999926565,2.566579808207403e+46,45.0,925,0
E_n3,effective_mass,257.2228352159435,0.5016216216103822,257.2228352159435,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,log_relative_volume,6.922984102227518,0.5016216216103822,6.922984102227518,1.0,2.566579808207403e+46,45.0,925,0
E_n3,perturbation_magnitude,1.916607462145932e+49,0.5016216216103822,1.916607462145932e+49,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,price,116.47973096877539,0.5016216216103822,116.31139792782477,0.9985548297583574,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,price_acceleration,140421043670.4378,0.5016216216103822,140421043670.4378,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,price_velocity,140421.04222317602,0.5016216216103822,140421.04222317602,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,raw_volume,5682.089577274422,0.5016216216103822,5682.089577232696,0.9999999999926567,2.566579808207403e+46,45.0,925,0
E_n3,reinforcement,1.916607462145932e+49,0.5016216216103822,1.916607462145932e+49,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,relative_volume,1014.3453726593191,0.5016216216103822,1014.3453726593191,1.0,2.566579808207403e+46,45.0,925,0
E_n3,signal_density,4.9849386669756495,0.5016216216103822,4.9849386669756495,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,spread,0.030000000000001137,0.5016216216103822,0.030000000000001137,1.0,2.566579808207403e+46,2.566579808207403e+46,925,0
E_n3,volume_density,373965500093.44904,0.5016216216103822,373965500093.44904,1.0,2.566579808207403e+46,45.0,925,0
E_n3,volume_x_displacement,0.14166799310702044,0.5016216216103822,0.14166799310702044,1.0,2.566579808207403e+46,45.0,925,0
E_n3,volume_x_velocity,244687.5835698596,0.5016216216103822,244687.5835698596,1.0,2.566579808207403e+46,45.0,925,0
